Name,Price,Discounted Price,Description,Thumbnail,Image1,Image2,Image3,Image4,Formato,Color,Tag,Mensajeria,Stock,Garantía,Category,Availability,Supplier,Currency,ShippingCost,TasaCambio
DISCO DURO EXTERNO HDD 3TB 3.0,$80.00,"8,00","DISCO DURO EXTERNO HDD 3TB 3.0

TECNOLOGÍA







30 días de Garantia

Peso: 2.00 lb

5.00 (2 reseñas)

$80.00

Descripción

Discos de almacenamiento masivo para oficinas, cámaras DVR/NVR, copias de seguridad permanentes, servidores caseros o almacenamiento fijo.

No son para movilidad.
Son para escritorio, seguridad, continuidad.

Detalles del Producto

TIPO DE UNIDAD:

HDD mecánico

FORMATO INTERNO TÍPICO::

3.5 pulgadas

INTERFAZ:

USB 2.0

:

Compatible con puertos USB 1.1 / USB 2.0 / USB 3.0 del ordenador

ALIMENTACIÓN:

Adaptador de corriente externo con alimentación por puerto USB

COMPATIBILIDAD DE SISTEMA OPERATIVO:

Windows 98 / ME / 2000 / XP / Vista / 7 / 8 / 10

:

Mac OS 9.0 o superior

:

Compatible sin drivers (Plug & Play) en todos los sistemas modernos

CARACTERÍSTICAS PRINCIPALES:

PLUG & PLAY::

no requiere instalación de controladores (excepto Windows 98).

:

Alto rendimiento de transferencia según estándar USB.

:

Protección mediante carcasa externa que reduce vibraciones y golpes.

:

Silencioso en operación

RECOMENDACIONES DE USO::

:

No desconectar durante lectura/escritura.

:

Usar la función “Quitar hardware con seguridad”.

:

Evitar golpes, caídas y humedad.

:

No abrir la carcasa para evitar daño físico o pérdida de garantía.

Variantes
DISCO DURO EXTERNO HDD 3TB 3.0
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/05ea3ff5-ea04-4fb4-af84-261bff0bcd2b/8997ee7f-6699-47da-973c-cd60b7591225.jpg,,,,,,,,,10,30 días de Garantia,Computación y Gaming,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
DISCO DURO EXTERNO HDD 2TB 3.0,$65.00,"10,00","DISCO DURO EXTERNO HDD 2TB 3.0

TECNOLOGÍA







30 días de Garantia

Peso: 2.00 lb

5.00 (3 reseñas)

$65.00

Descripción

Discos de almacenamiento masivo para oficinas, cámaras DVR/NVR, copias de seguridad permanentes, servidores caseros o almacenamiento fijo.

No son para movilidad.
Son para escritorio, seguridad, continuidad.

Detalles del Producto

TIPO DE UNIDAD:

HDD mecánico

FORMATO INTERNO TÍPICO::

3.5 pulgadas

INTERFAZ:

USB 2.0

:

Compatible con puertos USB 1.1 / USB 2.0 / USB 3.0 del ordenador

ALIMENTACIÓN:

Adaptador de corriente externo con alimentación por puerto USB

COMPATIBILIDAD DE SISTEMA OPERATIVO:

Windows 98 / ME / 2000 / XP / Vista / 7 / 8 / 10

:

Mac OS 9.0 o superior

:

Compatible sin drivers (Plug & Play) en todos los sistemas modernos

CARACTERÍSTICAS PRINCIPALES:

PLUG & PLAY::

no requiere instalación de controladores (excepto Windows 98).

:

Alto rendimiento de transferencia según estándar USB.

:

Protección mediante carcasa externa que reduce vibraciones y golpes.

:

Silencioso en operación

RECOMENDACIONES DE USO::

:

No desconectar durante lectura/escritura.

:

Usar la función “Quitar hardware con seguridad”

:

Evitar golpes, caídas y humedad.

:

No abrir la carcasa para evitar daño físico o pérdida de garantía.

Variantes
DISCO DURO EXTERNO HDD 2TB 3.0
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/739656fb-f908-4813-b72b-d4d08e8c803f/a10ccbe1-f3b5-4c93-9b76-bc73b4c2b4c8.jpg,,,,,,,,,10,30 días de Garantia,Computación y Gaming,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
DISCO DURO EXTERNO 1TB 3.0,$40.00,"10,00","DISCO DURO EXTERNO 1TB 3.0

TECNOLOGÍA







30 días de Garantia

Peso: 3.00 lb

5.00 (4 reseñas)

$40.00

Descripción

Discos de almacenamiento masivo para oficinas, cámaras DVR/NVR, copias de seguridad permanentes, servidores caseros o almacenamiento fijo.

No son para movilidad.
Son para escritorio, seguridad, continuidad.

Detalles del Producto

TIPO DE UNIDAD:

HDD mecánico

FORMATO INTERNO TÍPICO::

3.5 pulgadas

INTERFAZ:

USB 2.0

:

Compatible con puertos USB 1.1 / USB 2.0 / USB 3.0 del ordenador

ALIMENTACIÓN:

Adaptador de corriente externo con alimentación por puerto USB

COMPATIBILIDAD DE SISTEMA OPERATIVO:

Windows 98 / ME / 2000 / XP / Vista / 7 / 8 / 10

:

Mac OS 9.0 o superior

:

Compatible sin drivers (Plug & Play) en todos los sistemas modernos

CARACTERÍSTICAS PRINCIPALES:

PLUG & PLAY::

No requiere instalación de controladores (excepto Windows 98).

:

Alto rendimiento de transferencia según estándar USB.

:

Protección mediante carcasa externa que reduce vibraciones y golpes.

:

Silencioso en operación

RECOMENDACIONES DE USO::

:

No desconectar durante lectura/escritura.

:

Usar la función “Quitar hardware con seguridad”.

:

Evitar golpes, caídas y humedad.

:

No abrir la carcasa para evitar daño físico o pérdida de garantía.

Variantes
DISCO DURO EXTERNO HDD 1TB 3.0
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/221d0969-1f61-4b35-9b51-2e86fd1b5c8c/3b658622-79ad-4af0-afcc-2e6b9702a351.jpg,,,,,,,,,10,30 días de Garantia,Computación y Gaming,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
SSD ULTRA M2 2280 NVMe 1Tb ZSUIT,$85.00,"10,00","SSD ULTRA M2 2280 NVMe 1Tb ZSUIT

TECNOLOGÍA







30 días de Garantia

Peso: 2.00 lb

5.00 (4 reseñas)

$85.00

Descripción

El SSD ULTRA M.2 NVMe 1TB ZSUIT transforma por completo la velocidad de tu equipo. Gracias a su interfaz PCIe, ofrece un rendimiento hasta 6 veces más rápido que un SSD SATA tradicional, logrando arranques instantáneos, transferencia fluida de archivos pesados y una experiencia superior en juegos y edición de video.

Detalles del Producto

CAPACIDAD::

1 Tb

INTERFAZ::

NVMe PCIe

FORMATO::

M.2 2280

TIPO DE MEMORIA::

NAND Flash de alta velocidad

VELOCIDAD DE LECTURA (ESTIMADA)::

2,000–3,000 MB/s

VELOCIDAD DE ESCRITURA (ESTIMADA)::

1,500–2,500 MB/s

COMPATIBILIDAD::

:

Laptops y PC con ranura M.2 NVMe

:

No compatible con M.2 SATA

:

Compatible con Windows, Linux y macOS

VENTAJAS PRINCIPALES::

:

Arranque del sistema hasta 5 veces más rápido

:

Reducción del tiempo de carga en juegos y aplicaciones

:

Mayor rendimiento en multitarea y edición multimedia

:

Bajo consumo energético y menor temperatura

:

Ideal para reemplazo de discos lentos o ampliación de almacenamiento

Variantes
SSD ULTRA M2 2280 NVMe 1Tb ZSU ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/6aa39752-6d91-432d-aff8-8e3ed242bbd2/e017aa06-6ab4-4297-993b-c9263b9a903a.jpg,,,,,,,,,10,30 días de Garantia,Computación y Gaming,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
SSD ULTRA M2 2280 NVMe 500GB ZSUIT,$45.00,"10,00","SSD ULTRA M2 2280 NVMe 500GB ZSUIT

TECNOLOGÍA







30 días de Garantia

Peso: 2.00 lb

5.00 (3 reseñas)

$45.00

Descripción

El SSD ULTRA 2280 M.2 NVMe 256GB ZSUIT es una solución de almacenamiento rápida y confiable, ideal para mejorar el rendimiento de computadoras de escritorio y laptops. Gracias a su formato compacto y tecnología NVMe, ofrece velocidades de lectura y escritura superiores, lo que lo convierte en la opción perfecta para estudiantes, programadores, diseñadores y usuarios que necesitan ejecutar múltiples tareas sin interrupciones. 

 

Detalles del Producto

MARCA:

Zsuit SSD

CAPACIDAD:

512 Gb

FACTOR DE FORMA:

M.2 2280 (80x22x2.25mm)

INTERFAZ:

NVMe PCIe Gen 3.0x4

COMPATIBILIDAD:

Adecuado para ordenadores de sobremesa, portátiles, miniordenadores y otros PC comerciales.

CARACTERÍSTICAS:

Rápido, estable, energéticamente eficiente, silencioso, ligero y duradero.

Variantes
SSD ULTRA M2 2280 NVMe 500GB Z ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/3318b6a4-bcfb-484b-8cc2-2ba42aab5406/42077d9a-75a1-4610-b120-c98b6ebe40aa.jpg,,,,,,,,,10,30 días de Garantia,Computación y Gaming,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
SSD ULTRA 2280 M2NVMe 256GB ZSUIT,$30.00,"10,00","SSD ULTRA 2280 M2NVMe 256GB ZSUIT

TECNOLOGÍA







30 días de Garantia

Peso: 2.00 lb

5.00 (2 reseñas)

$30.00

Descripción

El SSD ULTRA 2280 M.2 NVMe 256GB ZSUIT es una solución de almacenamiento rápida y confiable, ideal para mejorar el rendimiento de computadoras de escritorio y laptops. Gracias a su formato compacto y tecnología NVMe, ofrece velocidades de lectura y escritura superiores, lo que lo convierte en la opción perfecta para estudiantes, programadores, diseñadores y usuarios que necesitan ejecutar múltiples tareas sin interrupciones. Su capacidad de 256GB es suficiente para instalar el sistema operativo, aplicaciones esenciales y almacenar proyectos importantes, todo con eficiencia energética y durabilidad.

Detalles del Producto

INTERFAZ::

M.2 PCIe NVMe

TAMAÑO::

80 x 22 x 2,25 mm

CAPACIDAD DE LA UNIDAD SSD:

256 Gb

SISTEMAS COMPATIBLES::

Windows 10, Windows 8.1, Windows 7, Windows XP, Windows 2003, Windows 2008, DOS, Linux, Unix.

VELOCIDAD DE LECTURA (MÁX.)::

1600-2200 MB/s

VELOCIDAD DE ESCRITURA (MÁX.):

1400-2000 MB/s

IDEAL PARA MULTITAREA Y SOFTWARE EXIGENTE::

Es perfecto para usuarios que trabajan con programas como Photoshop, Premiere, AutoCAD o juegos que requieren tiempos de carga mínimos

APLICACIONES RECOMENDADAS:

:

Equipos de oficina que necesitan velocidad y estabilidad.

:

Laptops para estudiantes o profesionales que manejan software de diseño, edición o programación.

:

PCs gamer de entrada que buscan mejorar tiempos de carga sin invertir en unidades de mayor capacidad.

Variantes
SSD ULTRA 2280 M2NVMe 256GB ZS ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/a8961803-9810-4b29-bb0b-747e1ec00ea7/d4f73786-ef01-4de2-a669-5e496aad0f43.jpg,,,,,,,,,10,30 días de Garantia,Computación y Gaming,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
MEMORIA RAM 16GB DDR4 >3200 MHz,$30.00,"10,00","MEMORIA RAM 16GB DDR4 >3200 MHz

TECNOLOGÍA







15 días de Garantia

Peso: 1.00 lb

5.00 (2 reseñas)

$30.00

Descripción

MEMORIA,RAM,DDR4,3200mhz

Detalles del Producto

TIPO DE MEMORIA::

DDR4

CAPACIDAD::

16 GB

FRECUENCIA::

3200 MHz

:

PC4-3200

Variantes
MEMORIA RAM 16GB DDR4 >3200 MH ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/d9b2ab43-8232-4c44-968f-6e03a47470f8/cae9270a-2c52-4c8c-b521-5732303d8845.jpg,,,,,,,,,10,15 días de Garantia,Computación y Gaming,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
MEMORIA RAM 8GB DDR4 >3200 MHz,$18.00,,"MEMORIA RAM 8GB DDR4 >3200 MHz

TECNOLOGÍA







15 días de Garantia

Peso: 1.00 lb

5.00 (2 reseñas)

$18.00

Descripción

RAM,MEMORIA,DDR4,8gb

Detalles del Producto

TIPO DE MEMORIA::

DDR4

CAPACIDAD::

8 Gb

FRECUENCIA::

3200 MHz

:

PC4-3200

Variantes
MEMORIA RAM 8GB DDR4 >3200 MHz
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/4bd59386-294f-480d-afd1-ff19b15436f5/79d4f13f-d1b1-4467-82f1-da777789bc37.jpg,,,,,,,,,10,15 días de Garantia,Computación y Gaming,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
BASE TAPIBOX KONFORT,$180.00,,"BASE TAPIBOX KONFORT

ÚTILES DEL HOGAR







30 días de Garantia

Peso: 75.00 lb

5.00 (5 reseñas)

$180.00

Descripción

La Base Tapibox Konfort es una estructura de soporte para colchones, fabricada en madera de pino maciza tratada contra plagas y tapizada con tejido Damasco antideslizante de alta calidad. Su diseño robusto y duradero garantiza una excelente estabilidad, resistencia y larga vida útil (hasta 8 años).

 

Recomendada para:

Dormitorios residenciales, tanto principales como de invitados.

Hoteles, hostales o centros de hospedaje, por su resistencia y presentación elegante.

Ideal para colchones de muelles, espuma o memory foam.

Su uso es perfecto para quienes buscan una base firme, estética y de larga duración, que mantenga el colchón en óptimas condiciones y aporte una apariencia moderna y limpia al dormitorio.

Detalles del Producto

ESTRUCTURA:

madera de pino maciza secada y tratada contra el comején, con certificado fitosanitario. Los tacos, traviesas y listones son también de la misma madera, lo que le confiere fortaleza, resistencia y durabilidad.

DIMENSIONES:

135x190

CUBIERTA:

Cubierta superior de tablero aglomerado de 6 mm de espesor para mejor apoyo del colchón de muelles.

:

Lámina de espuma de poliuretano de densidad 20 y 8 mm de espesor, tanto en la parte superior como en los laterales.

BASE:

tapizada con tejido Damasco de alta calidad, con propiedades antideslizantes, sin empates; de altura 16 cm, altura de las patas variadas de acuerdo al colchón para lograr una altura total del equipo de descanso de 60 cm (± 2 cm).

FONDO:

Presenta un paño no tejido de 70 g/m² de color negro.

:

La funda y el paño de fondo se encuentran presilladas a la base, con bordes hacia el interior del marco. Posee esquineros de plástico con logotipo Konfort, para proteger la base de los golpes.

:

ENVASES Y EMBALAJES::

Bolsa individual de polietileno reciclable por lo que se debe entregar en el área de materias primas de su localidad.

SOPORTE:

Seis patas que le confieren a la base mayor seguridad y estabilidad. Se dividen en tres juegos de dos patas cada uno con las características que se muestran en la tabla: Tipos de patas : Pata deslizante plástica :Pata metálica con rueda y freno ; Pata metálica fija ;Pata metálica con bola ; Pata metálica fija

Variantes
BASE TAPIBOX KONFORT
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/f89cf05e-83c4-48e7-b8d2-e2e0cf14e57e/82b1b286-a099-438b-9542-4051825d9bb7.jpg,,,,,,,,,10,30 días de Garantia,Hogar y Muebles,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
TOP DEPORTIVO GRIS,"$8.00
$12.00",,"TOP DEPORTIVO GRIS

OUTFIT







0 días de Garantia

Peso: 1.00 lb

5.00 (12 reseñas)

$8.00

$12.00
Descripción

top,top para gimnasio,top deportivo,top cuba,top la habana

No hay detalles adicionales disponibles

Variantes
TOP DEPORTIVO GRIS M
TOP DEPORTIVO GRIS XL
TOP DEPORTIVO GRIS S
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/65b04a83-e076-442d-86b2-90f86e86069d/c269485b-1e11-41e0-9323-ddaf12e6d5d1.jpg,,,,,,,,,10,0 días de Garantia,Ropa y Textiles,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
TOP DE MUJER NEGRO,"$8.00
$12.00",,"TOP DE MUJER NEGRO

OUTFIT







0 días de Garantia

Peso: 1.00 lb

5.00 (10 reseñas)

$8.00

$12.00
Descripción

Uso recomendado

Gimnasio, entrenamiento, actividades de impacto medio

Detalles del Producto

COLOR:

Negro

ESTILO:

Tirantes “racerback” / espalda en Y, sin cierre visible

TEJIDO PRINCIPAL:

Mezcla de poliéster o poliamida + elastano/spandex (tejido técnico)

PANELES SECUNDARIOS:

Malla o tejido más ventilado en zona de espalda para mayor transpirabilidad

BANDA INFERIOR:

Banda elástica densa para soporte bajo el busto

INSTRUCCIONES DE CUIDADO:

Lavar con agua fría, sin suavizante, secar al aire para preservar elasticidad

DISEÑO DE ESPALDA:

Tirantes tipo racerback o espalda deportiva

:

Variantes
TOP DE MUJER NEGRO S
TOPS DE MUJER NEGRO XL
TOP DE MUJER NEGRO M
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/5a977b7a-047b-48bd-a81e-188f46ee4210/af410865-3805-4e5b-a73a-07efba32d6b0.jpg,,,,,,,,,10,0 días de Garantia,Ropa y Textiles,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
TOP DE MUJER BLANCO,"$8.00
$12.00",,"TOP DE MUJER BLANCO

OUTFIT







0 días de Garantia

Peso: 1.00 lb

5.00 (8 reseñas)

$8.00

$12.00
Descripción

top,top deportivo,top cuba,top para gimnasio,top la habana

No hay detalles adicionales disponibles

Variantes
TOPS DE MUJER BLANCO S
TOP DE MUJER BLANCO M
TOP DE MUJER BLANCO XL
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/fb7e0af3-e082-48d8-a499-91680455a406/89d796af-e16b-434b-8839-2826fb82a700.jpg,,,,,,,,,10,0 días de Garantia,Ropa y Textiles,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
LICRA DEPORTIVA AZUL,"$10.00
$13.00",,"LICRA DEPORTIVA AZUL

OUTFIT







0 días de Garantia

Peso: 1.00 lb

4.71 (7 reseñas)

$10.00

$13.00
Descripción

licra,licra deportiva,licra para gimnasio,licra cuba,licra la habana,elastisada

No hay detalles adicionales disponibles

Variantes
LICRA DEPORTIVA AZUL XL
LICRA DEPORTIVA AZUL S
LICRA DEPORTIVA AZUL M
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/698ba579-ffc3-4474-aee9-c0cab5188974/bf2cb7dc-8092-4a4c-8482-683d4b9f597f.jpg,,,,,,,,,10,0 días de Garantia,Ropa y Textiles,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
LICRA DEPORTIVA CARMELITAS,"$10.00
$13.00",,"LICRA DEPORTIVA CARMELITAS

OUTFIT







0 días de Garantia

Peso: 1.00 lb

5.00 (7 reseñas)

$10.00

$13.00
Descripción

licras,elastisadas,licra,licra cuba,licra la habana,licra para gimnasio,elastisada

No hay detalles adicionales disponibles

Variantes
LICRA DEPORTIVA CARMELITA XL
LICRA DEPORTIVA CARMELITA M
LICRA DEPORTIVA CARMELITA S
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/4e766c24-7912-487f-a47b-b85f230e0783/1c1b5fa6-6460-4a2a-aac2-e951c0349e1c.jpg,,,,,,,,,10,0 días de Garantia,Ropa y Textiles,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
LICRA DEPORTIVA ROJA,"$10.00
$13.00",,"LICRA DEPORTIVA ROJA

OUTFIT







0 días de Garantia

Peso: 1.00 lb

5.00 (6 reseñas)

$10.00

$13.00
Descripción

licra,licra deportiva,licra para gimnasio,licra cuba,licra la habana,elastisada

No hay detalles adicionales disponibles

Variantes
LICRA DEPORTIVA ROJA M
LICRA DEPORTIVA ROJA XL
LICRA DEPORTIVA ROJA S
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/b733a782-e93d-4265-bb02-8ff413b7c576/36eaa76f-db12-475a-b051-ac82333eb712.jpg,,,,,,,,,10,0 días de Garantia,Ropa y Textiles,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
LICRA DEPORTIVA GRIS,"$10.00
$13.00",,"LICRA DEPORTIVA GRIS

OUTFIT







0 días de Garantia

Peso: 1.00 lb

4.67 (6 reseñas)

$10.00

$13.00
Descripción

licra,licra deportiva,licra para gimnasio,licra cuba,licra la habana,elastisada

No hay detalles adicionales disponibles

Variantes
LICRA DEPORTIVA GRIS M
LICRA DEPORTIVA GRIS S
LICRA DEPORTIVA GRIS XL
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/2b6fa1c3-caaa-4c8b-b984-06e9232daa58/51aedcec-fb7a-41a7-9c83-53b32ab066a9.jpg,,,,,,,,,10,0 días de Garantia,Ropa y Textiles,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
LICRA DEPORTIVA VERDE,"$10.00
$13.00",,"LICRA DEPORTIVA VERDE

OUTFIT







0 días de Garantia

Peso: 1.00 lb

5.00 (6 reseñas)

$10.00

$13.00
Descripción

licra,licra deportiva,licra para gimnasio,licra la habana,elastisada,licra cuba

No hay detalles adicionales disponibles

Variantes
LICRA DEPORTIVA VERDE M
LICRA DEPORTIVA VERDE S
LICRA DEPORTIVA VERDE XL
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/6d0a6033-a8ac-4fc1-ab81-d8c36eb8dfc8/b819b045-f300-4e40-8605-67c0470d2a5c.jpg,,,,,,,,,10,0 días de Garantia,Ropa y Textiles,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
LICRA DEPORTIVA NEGRA,"$10.00
$13.00",,"LICRA DEPORTIVA NEGRA

OUTFIT







0 días de Garantia

Peso: 1.00 lb

4.71 (7 reseñas)

$10.00

$13.00
Descripción

Tipo de prenda

Pantalón largo ajustado para entrenamiento o uso diario

Uso recomendado

Fitness, yoga, running, gimnasio, uso casual

Detalles del Producto

MATERIAL PRINCIPAL:

Poliéster (88%) + Spandex/Elastano (12%)

COLOR:

Negro

TIRO:

Alto

CORTE:

Ajustado al cuerpo, elástico, frontales visibles

COSTURAS:

Planas y reforzadas para evitar roces

CARACTERÍSTICAS:

Transpirable, de secado rápido, elástica en 4 direcciones, compresiva y moldeadora

CUIDADOS DE LAVADO:

Lavar a mano o en máquina con agua fría, no usar cloro, no planchar, secar a la sombra

PRESENTACIÓN:

Bolsa plástica individual

Variantes
LICRA DEPORTIVA NEGRA XL
LICRA DEPORTIVA NEGRA M
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/beefb899-7199-48a9-a49f-fabb4842c39e/90730dc2-64c3-4285-aaaf-90aa20c0a668.jpg,,,,,,,,,10,0 días de Garantia,Ropa y Textiles,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
SILLA DE OFICINA CON RUEDAS,$130.00,,"SILLA DE OFICINA CON RUEDAS

ÚTILES DEL HOGAR







30 días de Garantia

Peso: 25.00 lb

5.00 (6 reseñas)

$130.00

Descripción

Uso recomendado

Oficina, escritorio, largas jornadas

Detalles del Producto

TIPO:

Silla ergonómica de oficina

RESPALDO:

Malla ventilada, color gris claro

ASIENTO:

Tapizado en tela/poliéster color rojo

MARCO / ESTRUCTURA:

Plástico recubierto en color gris claro

REPOSACABEZAS:

Integrado, regulable en altura

BRAZOS:

Brazos fijos

MECANISMO DE INCLINACIÓN:

Palanca visible bajo asiento

ALTURA ASIENTO:

Ajustable mediante pistón gas

BASE:

Base de 5 puntas con ruedas giratorias

RUEDAS:

5 ruedas de uso en piso duro

COLOR PRINCIPAL:

Verde (asiento) + Gris/Blanco (estructura)

DIMENSIONES:

asiento : 49 x 51 x 8 cm / respaldo: 45 x 54 cm / cabezal:30 x 18 cm / ancho entre brazos:60 cm /altura total desde el suelo del asiento ( desde 53 cm hasta 46 cm)

Variantes
SILLA DE OFICINA CON RUEDAS Y ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/e3ac215f-d5d4-4a13-a1f9-3e99f3316afa/18c62723-082c-4aac-b46b-0a255dcbdd10.jpg,,,,,,,,,10,30 días de Garantia,Hogar y Muebles,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
